Date,Day,Month,Quarter,Year,Open,High,Low,Close,Adj Close,Volume
27-01-2021,Wednesday,January,Q1,2021,320.3599854,323,313.1199951,315.4899902,309.2458191,7449400
28-01-2021,Thursday,January,Q1,2021,327.0899963,329,321.980011,324.2799988,317.8618469,6906400
29-01-2021,Friday,January,Q1,2021,323.7999878,325.6799927,312.3800049,316.2900085,310.0299683,7627200
01-02-2021,Monday,February,Q1,2021,320.9100037,323.519989,317.5799866,321.5599976,315.1956787,4930700
02-02-2021,Tuesday,February,Q1,2021,323.4500122,336.1600037,323.4500122,334.3699951,327.7521362,5686000
03-02-2021,Wednesday,February,Q1,2021,333.8399963,336,331.0700073,332.8200073,326.2328186,4036800
04-02-2021,Thursday,February,Q1,2021,335.3699951,343.25,335.0599976,340.8299866,334.084259,4537500
05-02-2021,Friday,February,Q1,2021,342.519989,344.3299866,337.3900146,338.75,332.0454712,2964800
08-02-2021,Monday,February,Q1,2021,340,341.4899902,335.5299988,337.0299988,330.3595276,2652800
09-02-2021,Tuesday,February,Q1,2021,335.9500122,336.2200012,330,333.4400024,326.8405151,2993300
10-02-2021,Wednesday,February,Q1,2021,335,335.4700012,332.25,334.2099915,327.5953064,4246300
11-02-2021,Thursday,February,Q1,2021,345.5,349.5899963,340.25,342.8699951,336.0838623,5110800
12-02-2021,Friday,February,Q1,2021,341.3299866,343.1199951,336.7000122,341,334.250946,3025100
16-02-2021,Tuesday,February,Q1,2021,343.2000122,344,338.0700073,341.2099915,334.4567566,2916900
17-02-2021,Wednesday,February,Q1,2021,339.0400085,340.3800049,335.8399963,337.3299866,330.6535339,2267000
18-02-2021,Thursday,February,Q1,2021,334.4899902,339.9500122,332.8399963,338.4599915,331.7612,2393700
19-02-2021,Friday,February,Q1,2021,338.4400024,339,331,333.1700134,326.5758972,4095800
22-02-2021,Monday,February,Q1,2021,330,344.1199951,328.769989,340.6600037,333.9176331,4940300
23-02-2021,Tuesday,February,Q1,2021,340.6499939,354.2799988,338.4100037,350.4200134,343.4845581,6326600
24-02-2021,Wednesday,February,Q1,2021,352.8699951,368.7900085,350.5700073,367.3200073,360.0500183,7467400
25-02-2021,Thursday,February,Q1,2021,364.5599976,367.3200073,352.2099915,354.5700073,347.5524292,5207500
26-02-2021,Friday,February,Q1,2021,357.0799866,359.3900146,347.1199951,353.8500061,346.8465881,4868500
01-03-2021,Monday,March,Q1,2021,360.6799927,366.4500122,359.1799927,362.8999939,355.7174377,4382900
02-03-2021,Tuesday,March,Q1,2021,362,366.6099854,359.3399963,362.8200073,355.6391602,3559200
03-03-2021,Wednesday,March,Q1,2021,360,365.4299927,355.4500122,360.25,353.1199036,3692300
04-03-2021,Thursday,March,Q1,2021,360.1000061,361.6300049,344.6799927,349.5,342.5826416,4572000
05-03-2021,Friday,March,Q1,2021,354.9200134,361.7900085,346.4200134,360.8800049,353.7374573,4643200
08-03-2021,Monday,March,Q1,2021,362.3999939,382.4599915,361.7900085,371.3299866,363.9806519,7213300
09-03-2021,Tuesday,March,Q1,2021,375,387.3200073,372.7200012,376.519989,369.0679016,5832800
10-03-2021,Wednesday,March,Q1,2021,376.6000061,384,373,381.7000122,374.1454468,4509500
11-03-2021,Thursday,March,Q1,2021,385.5,389.5,382.6000061,384.3800049,376.7723999,3729700
12-03-2021,Friday,March,Q1,2021,381.1400146,383.9299927,379.2399902,382.7099915,375.1354065,2467500
15-03-2021,Monday,March,Q1,2021,383.3099976,387.8599854,378.6400146,381.7600098,374.2042236,4216200
16-03-2021,Tuesday,March,Q1,2021,382.7000122,385.2799988,378.6900024,382.3800049,374.8119507,3445100
17-03-2021,Wednesday,March,Q1,2021,381.8500061,385.1000061,375.8699951,378.6799927,371.1851807,3240900
18-03-2021,Thursday,March,Q1,2021,375.0299988,375.480011,365.0400085,367,359.7363892,7205200
19-03-2021,Friday,March,Q1,2021,364.7999878,366.2799988,350.1400146,356.5100098,349.4539185,12224300
22-03-2021,Monday,March,Q1,2021,355.9400024,361.6499939,354,358.3999939,351.3065491,4140400
23-03-2021,Tuesday,March,Q1,2021,359.2999878,359.2999878,353.5100098,355.269989,348.2384949,3756300
24-03-2021,Wednesday,March,Q1,2021,357.0799866,364.9899902,356,359.6499939,352.5318298,3550000
25-03-2021,Thursday,March,Q1,2021,358.0100098,359.4700012,354.1499939,358.3599854,351.267334,2961800
26-03-2021,Friday,March,Q1,2021,359.9299927,366.6099854,357.2600098,366.1400146,358.8933411,2741200
29-03-2021,Monday,March,Q1,2021,364.2399902,365.3500061,358.6099854,362.9100037,355.7272644,4054900
30-03-2021,Tuesday,March,Q1,2021,360.7799988,364.5700073,357.1000061,358.2000122,351.1104736,2885800
31-03-2021,Wednesday,March,Q1,2021,359.5899963,361.5,355.7799988,356.0499878,349.0030518,4372600
01-04-2021,Thursday,April,Q2,2021,357.0400085,363.3999939,355.2399902,363.2999878,356.1095581,3701800
05-04-2021,Monday,April,Q2,2021,366.7999878,370.519989,364.3399963,368.3200073,361.0301819,2180300
06-04-2021,Tuesday,April,Q2,2021,364.8999939,370.75,362.5,369.5700073,362.2554321,2661900
07-04-2021,Wednesday,April,Q2,2021,369.1400146,373.9599915,369,371.0799866,363.7355347,2958300
08-04-2021,Thursday,April,Q2,2021,373,379.3099976,372.75,377.7399902,370.7033081,3528400
09-04-2021,Friday,April,Q2,2021,376.0799866,380.3500061,374.4400024,380.0799866,372.9997253,2429300
12-04-2021,Monday,April,Q2,2021,378.0799866,380.9400024,376.1799927,379.8399963,372.7641907,2896600
13-04-2021,Tuesday,April,Q2,2021,379.0599976,380.1000061,376.7999878,378.1300049,371.0860291,2652800
14-04-2021,Wednesday,April,Q2,2021,377,380.9500122,375.6000061,378.3200073,371.2725525,2317400
15-04-2021,Thursday,April,Q2,2021,381.1700134,387.3699951,380.9700012,386.4899902,379.2903137,2942200
16-04-2021,Friday,April,Q2,2021,389,389.1000061,383.6700134,386.1700134,378.9762878,2725500
19-04-2021,Monday,April,Q2,2021,384.8999939,387.7399902,381.3200073,382.1600037,375.0409241,3360900
20-04-2021,Tuesday,April,Q2,2021,380.1900024,381.3099976,373.5599976,376.6300049,369.6139832,3135900
21-04-2021,Wednesday,April,Q2,2021,378.5899963,384.1000061,376.6700134,383.1000061,375.9634705,2466300
22-04-2021,Thursday,April,Q2,2021,383.0799866,389.5,381.9899902,383.3599854,376.2185974,3713700
23-04-2021,Friday,April,Q2,2021,384.3500061,389.8800049,383.4599915,387.0599976,379.849762,2294800
26-04-2021,Monday,April,Q2,2021,387.8299866,392.9400024,387.1000061,387.4700012,380.2520752,2255000
27-04-2021,Tuesday,April,Q2,2021,388.2200012,390.4299927,386.1400146,389.0700073,381.8222656,2270000
28-04-2021,Wednesday,April,Q2,2021,390.7000122,401.5,390.7000122,395.6499939,388.2796936,4065300
29-04-2021,Thursday,April,Q2,2021,391.5,392.3900146,383.8099976,388.9500122,381.7044983,4637100
30-04-2021,Friday,April,Q2,2021,382.8599854,385,375.6099854,382.0599976,374.9428406,4043200
03-05-2021,Monday,May,Q2,2021,385.4700012,386.8699951,376.8500061,379.3999939,372.3323975,3344100
04-05-2021,Tuesday,May,Q2,2021,377.0700073,378.2099915,371.5799866,375.9100037,368.9074402,3321200
05-05-2021,Wednesday,May,Q2,2021,377.9299927,379.6400146,368.0299988,369.1400146,362.2635498,2993900
06-05-2021,Thursday,May,Q2,2021,371.1400146,375.730011,365.7000122,375.480011,368.4853516,3787300
07-05-2021,Friday,May,Q2,2021,377.2600098,378.6400146,373.5599976,375.3999939,368.4068909,2935900
10-05-2021,Monday,May,Q2,2021,375.7900085,376,365.4100037,366.3399963,359.515625,3193700
11-05-2021,Tuesday,May,Q2,2021,361.0100098,368.9299927,359.269989,367.6099854,360.7619934,3073100
12-05-2021,Wednesday,May,Q2,2021,364.75,365.3800049,355.6400146,356.6199951,349.9767151,3293200
13-05-2021,Thursday,May,Q2,2021,359.3299866,362.8399963,357.9200134,360.019989,353.313385,2626000
14-05-2021,Friday,May,Q2,2021,363.0299988,364.7099915,361.4899902,363.9100037,357.131012,2959700
17-05-2021,Monday,May,Q2,2021,362.2999878,364.0599976,358.0599976,363.2999878,356.5322876,2511600
18-05-2021,Tuesday,May,Q2,2021,367,369.8399963,362.8800049,363.0700073,356.3065796,3421200
19-05-2021,Wednesday,May,Q2,2021,357.3299866,361.1499939,355.3699951,360.980011,354.2555542,3577900
20-05-2021,Thursday,May,Q2,2021,362.9400024,369.4100037,362.4899902,367.7000122,360.8504028,4087500
21-05-2021,Friday,May,Q2,2021,369.1400146,372.5299988,367.4599915,367.6000061,360.7522278,2708700
24-05-2021,Monday,May,Q2,2021,370.0799866,373.7399902,369.6400146,372.3800049,365.4432068,2351500
25-05-2021,Tuesday,May,Q2,2021,373.1300049,373.75,366.8200073,367.2200012,360.3792725,3916300
26-05-2021,Wednesday,May,Q2,2021,369,369.9100037,362.0499878,362.6499939,355.8944092,3101900
27-05-2021,Thursday,May,Q2,2021,364.5499878,366.3999939,360.5400085,362,355.2565308,5416300
28-05-2021,Friday,May,Q2,2021,363.5,365.4100037,360.4200134,360.5799866,353.8629761,3624300
01-06-2021,Tuesday,June,Q2,2021,364.480011,365.3999939,359.5400085,359.7900085,353.0877686,3119700
02-06-2021,Wednesday,June,Q2,2021,363.5299988,371.1700134,362.8800049,366.8500061,360.0162659,3531000
03-06-2021,Thursday,June,Q2,2021,363.3599854,366.6900024,361.730011,361.8200073,355.0798645,2605900
04-06-2021,Friday,June,Q2,2021,364.3099976,366.6300049,363.7000122,366.019989,359.2016907,2295200
07-06-2021,Monday,June,Q2,2021,367.7999878,371.3500061,363.2799988,364.0799866,357.29776,2133400
08-06-2021,Tuesday,June,Q2,2021,365,367.6799927,363.230011,365.2600098,358.4557495,3224200
09-06-2021,Wednesday,June,Q2,2021,366.9400024,369.3200073,363.3299866,363.3299866,356.5617371,2520900
10-06-2021,Thursday,June,Q2,2021,364.6900024,365.6400146,361.9599915,364.2999878,357.5136108,2460200
11-06-2021,Friday,June,Q2,2021,365.5400085,366.8500061,363.7999878,365.5,358.6913757,2708300
14-06-2021,Monday,June,Q2,2021,366,366.6300049,362.1000061,366.519989,359.6922913,2515300
15-06-2021,Tuesday,June,Q2,2021,367.3399963,368.75,362.7399902,368.1199951,361.2625122,3562500
16-06-2021,Wednesday,June,Q2,2021,369.3800049,369.3800049,361.2999878,363.8200073,357.0426331,3081000
17-06-2021,Thursday,June,Q2,2021,363.5,369.1499939,361.230011,367.2900085,360.4480286,3824900
18-06-2021,Friday,June,Q2,2021,362.1199951,370.3800049,362,367.4200134,360.575592,5009400
21-06-2021,Monday,June,Q2,2021,368.6199951,376.4500122,366.2000122,373.0899963,366.1399536,3094600
22-06-2021,Tuesday,June,Q2,2021,373.9899902,378.7600098,372.019989,378.0400085,370.9977112,3582700
23-06-2021,Wednesday,June,Q2,2021,378,378.7200012,374.2900085,375.1400146,368.1517944,2241800
24-06-2021,Thursday,June,Q2,2021,379,380.0599976,372.8999939,374.75,367.7690125,2788200
25-06-2021,Friday,June,Q2,2021,375.4500122,379.6499939,373.3299866,379.6099854,372.5384521,3983900
28-06-2021,Monday,June,Q2,2021,380.9200134,380.9200134,365.1199951,367.6799927,360.830719,4800300
29-06-2021,Tuesday,June,Q2,2021,369.0100098,371.3900146,367.9100037,368,361.1447144,3394300
30-06-2021,Wednesday,June,Q2,2021,367.9500122,370.1700134,364.269989,365.0899963,358.2889709,2884900
01-07-2021,Thursday,July,Q3,2021,366.0499878,371.2099915,365.6000061,370.7099915,363.8042297,3108500
02-07-2021,Friday,July,Q3,2021,372.6900024,375.4899902,372.1499939,375.0299988,368.0437622,2786500
06-07-2021,Tuesday,July,Q3,2021,376.6499939,378.2399902,371.5,376.1199951,369.1134644,2740500
07-07-2021,Wednesday,July,Q3,2021,376.7900085,378.1499939,372.4500122,373.9200134,366.9544983,3176600
08-07-2021,Thursday,July,Q3,2021,367.5,370.5899963,365.6499939,370.1900024,363.7219849,2809000
09-07-2021,Friday,July,Q3,2021,371.8500061,373.480011,369.8900146,372.9400024,366.4238892,2404800
12-07-2021,Monday,July,Q3,2021,375,376.0700073,372.0799866,375.5599976,368.9981079,2648300
13-07-2021,Tuesday,July,Q3,2021,375.5499878,386.6400146,375.5499878,383.7099915,377.0057068,5161000
14-07-2021,Wednesday,July,Q3,2021,382.980011,391.6300049,382.980011,390.7999878,383.9718628,4140500
15-07-2021,Thursday,July,Q3,2021,390.1400146,393.2999878,387.4500122,390.230011,383.4118042,3773000
16-07-2021,Friday,July,Q3,2021,393.1499939,393.4599915,385.3299866,387.1199951,380.3561707,2706500
19-07-2021,Monday,July,Q3,2021,378,378.6000061,363.3699951,365.4500122,359.0648193,6814400
20-07-2021,Tuesday,July,Q3,2021,367,376.6000061,365.269989,374.3900146,367.8485718,3542200
21-07-2021,Wednesday,July,Q3,2021,376.0299988,380.8999939,375.0499878,380.0599976,373.4195251,2393100
22-07-2021,Thursday,July,Q3,2021,380.2999878,382.8599854,377.0499878,382.1600037,375.4828186,4180300
23-07-2021,Friday,July,Q3,2021,385.0899963,394.5,385.0899963,393.2600098,386.388855,3720300
26-07-2021,Monday,July,Q3,2021,391.6700134,392.8900146,388.269989,392.7999878,385.9369202,2285800
27-07-2021,Tuesday,July,Q3,2021,390,395.2799988,385.8900146,390.269989,383.4510803,2783800
28-07-2021,Wednesday,July,Q3,2021,391.6199951,391.730011,382.3299866,383.4400024,376.7404175,3372600
29-07-2021,Thursday,July,Q3,2021,387.5,394.7399902,387.5,388.8099976,382.0166626,3774000
30-07-2021,Friday,July,Q3,2021,389,389,383.0799866,385.9400024,379.1967468,2533300
02-08-2021,Monday,August,Q3,2021,389.2999878,389.980011,373.7999878,375.2600098,368.7033997,3430300
03-08-2021,Tuesday,August,Q3,2021,376.6600037,376.6700134,359.5700073,367.6000061,361.1772156,6328500
04-08-2021,Wednesday,August,Q3,2021,367.2799988,369.2600098,363.4299927,368.0100098,361.5800476,3203200
05-08-2021,Thursday,August,Q3,2021,368.2000122,371.9599915,367,371.9400024,365.4414063,2562400
06-08-2021,Friday,August,Q3,2021,371.4200134,375.5,371,374.5299988,367.986084,2038500
09-08-2021,Monday,August,Q3,2021,374.1900024,374.5,368.8900146,370.6799927,364.2033997,2400800
10-08-2021,Tuesday,August,Q3,2021,372.2900085,372.75,364.1099854,367.8399963,361.4129639,3225000
11-08-2021,Wednesday,August,Q3,2021,368.5499878,369.9599915,363.75,364.2399902,357.875946,3267700
12-08-2021,Thursday,August,Q3,2021,362.5700073,363.2200012,357.8500061,361.980011,355.655426,3802900
13-08-2021,Friday,August,Q3,2021,362.2600098,363.5,360.6300049,362.75,356.4119568,2304600
16-08-2021,Monday,August,Q3,2021,360.5,363.8099976,356.6199951,363.5599976,357.2077637,2937300
17-08-2021,Tuesday,August,Q3,2021,362,364.4599915,359.7900085,363.230011,356.883606,2812800
18-08-2021,Wednesday,August,Q3,2021,361.1799927,365.6799927,360.5899963,360.9500122,354.6433716,2774500
19-08-2021,Thursday,August,Q3,2021,356.8999939,360.1400146,354.7200012,357.3099976,351.0670166,2727900
20-08-2021,Friday,August,Q3,2021,357.3599854,358.3200073,353.3299866,354.9899902,348.7875061,4135900
23-08-2021,Monday,August,Q3,2021,357.4700012,362.2399902,356.75,361.0100098,354.7023315,3537900
24-08-2021,Tuesday,August,Q3,2021,363.0299988,366.1000061,361.4700012,361.7799988,355.4588623,3032000
25-08-2021,Wednesday,August,Q3,2021,361.9599915,362.3999939,358.5,359.1000061,352.8257141,2340400
26-08-2021,Thursday,August,Q3,2021,358,358.2000122,351.7999878,352.8599854,346.6947327,3946300
27-08-2021,Friday,August,Q3,2021,352.4599915,356.5,351.6499939,355.730011,349.5146484,3698300
30-08-2021,Monday,August,Q3,2021,354.7999878,358.0400085,352.25,353.0499878,346.8814087,4032100
31-08-2021,Tuesday,August,Q3,2021,352.9400024,355.2200012,344.6799927,346.230011,340.1806335,6780400
01-09-2021,Wednesday,September,Q3,2021,347.3800049,352.0499878,347.2999878,349.5700073,343.4622192,4499600
02-09-2021,Thursday,September,Q3,2021,350.5100098,350.5400085,339.3299866,341.2799988,335.3170471,7412000
03-09-2021,Friday,September,Q3,2021,339.9299927,344.1400146,338.9299927,340.230011,334.2854309,5171000
07-09-2021,Tuesday,September,Q3,2021,344.8900146,348,343.019989,344.7099915,338.6870728,4764300
08-09-2021,Wednesday,September,Q3,2021,345,352,345,351.0400085,344.9066162,5054500
09-09-2021,Thursday,September,Q3,2021,350.7099915,353.6400146,349.9200134,351.4100037,345.2701111,3716200
10-09-2021,Friday,September,Q3,2021,354.9299927,355,347.019989,347.3900146,341.3204651,3437700
13-09-2021,Monday,September,Q3,2021,350,351.9899902,346.3599854,347.8200073,341.7427979,3234200
14-09-2021,Tuesday,September,Q3,2021,349.6799927,349.8800049,345.25,345.7999878,339.7580566,3281900
15-09-2021,Wednesday,September,Q3,2021,347,347.5299988,342.7600098,344.75,338.7265015,3833500
16-09-2021,Thursday,September,Q3,2021,345.4100037,347.6799927,344.6900024,346.3099976,340.2591553,3771100
17-09-2021,Friday,September,Q3,2021,344,346,340.769989,343.0400085,337.0463562,5527500
20-09-2021,Monday,September,Q3,2021,338.3200073,341.1099854,335.6199951,339.6900024,333.7548828,3956600
21-09-2021,Tuesday,September,Q3,2021,342.2000122,343.1799927,337.2799988,337.3800049,331.4851685,2967300
22-09-2021,Wednesday,September,Q3,2021,339.2999878,343.8699951,338.5400085,343.4100037,337.4099121,3238800
23-09-2021,Thursday,September,Q3,2021,345.7399902,354.7900085,345.2000122,354.0700073,347.883606,4783200
24-09-2021,Friday,September,Q3,2021,354.0299988,359.9299927,352.7600098,358.1600037,351.9021301,3306200
27-09-2021,Monday,September,Q3,2021,357.0499878,362.5899963,355.1600037,356.769989,350.5364685,4158000
28-09-2021,Tuesday,September,Q3,2021,355.5,356,349.0499878,351.1799927,345.0440674,3266900
29-09-2021,Wednesday,September,Q3,2021,352.8099976,357.1799927,352.4100037,353.1900024,347.0190125,2808800
30-09-2021,Thursday,September,Q3,2021,354.7399902,356,347.3999939,347.6799927,341.6052551,4393300
01-10-2021,Friday,October,Q4,2021,349.8299866,363.1799927,347.1600037,360.1799927,353.8868408,5227300
04-10-2021,Monday,October,Q4,2021,359.9299927,360.6499939,339.3399963,344.2000122,338.1860657,7901500
05-10-2021,Tuesday,October,Q4,2021,347.5599976,348.5700073,342.9299927,343.2099915,337.2133179,4724100
06-10-2021,Wednesday,October,Q4,2021,340.0100098,348.8800049,339.1099854,348.6900024,342.5976257,3712000
07-10-2021,Thursday,October,Q4,2021,349,357.8999939,349,353.9100037,348.165741,3209200
08-10-2021,Friday,October,Q4,2021,356,360.3699951,354.2099915,354.9599915,349.1986694,2336700
11-10-2021,Monday,October,Q4,2021,353.9500122,354.8800049,346.8999939,347.1499939,341.5154114,2769800
12-10-2021,Tuesday,October,Q4,2021,348.6499939,350,344.6199951,345.3399963,339.7348633,3042900
13-10-2021,Wednesday,October,Q4,2021,346.25,349.5,336.980011,342.3500061,336.7934265,3755700
14-10-2021,Thursday,October,Q4,2021,343.8399963,345.8099976,340.8299866,344.5799866,338.9871521,4083800
15-10-2021,Friday,October,Q4,2021,349,356.6099854,347.7399902,356,350.2218018,4053600
18-10-2021,Monday,October,Q4,2021,353.9599915,359.9400024,350.230011,358.4400024,352.6222229,3280900
19-10-2021,Tuesday,October,Q4,2021,358.3999939,362.2900085,357.6099854,362.1000061,356.2228394,2835400
20-10-2021,Wednesday,October,Q4,2021,361.7000122,362.4899902,356,356.769989,350.9792786,2796200
21-10-2021,Thursday,October,Q4,2021,354.6000061,356.3800049,347.269989,356.2099915,350.4284058,2516300
22-10-2021,Friday,October,Q4,2021,356.6799927,361.6400146,354.8999939,358.6700134,352.8484802,2774400
25-10-2021,Monday,October,Q4,2021,362.4599915,364.2999878,358.7900085,360.8599854,355.0029297,2447900
26-10-2021,Tuesday,October,Q4,2021,363.3800049,367.3500061,356.8099976,357.3200073,351.5204468,3320100
27-10-2021,Wednesday,October,Q4,2021,348,351.1199951,333.7999878,335.7200012,330.2710266,9652700
28-10-2021,Thursday,October,Q4,2021,344.1700134,350.4899902,328.8699951,333.0299988,327.6246948,9505100
29-10-2021,Friday,October,Q4,2021,331.2399902,338.1499939,331.1099854,335.519989,330.0741882,5843700
01-11-2021,Monday,November,Q4,2021,335.25,340.8999939,332.8800049,334.0499878,328.6281128,5126200
02-11-2021,Tuesday,November,Q4,2021,335.1300049,335.769989,326.7000122,328.480011,323.1484985,5375300
03-11-2021,Wednesday,November,Q4,2021,328.5,329.5799866,323.3399963,329.4299927,324.0830688,3952500
04-11-2021,Thursday,November,Q4,2021,331.0700073,338.6300049,329.3299866,335.4299927,329.9857178,4819500
05-11-2021,Friday,November,Q4,2021,342.4400024,350.1600037,341,348.7900085,343.1288452,7201500
08-11-2021,Monday,November,Q4,2021,348.0100098,353.1499939,347.6600037,349.6700134,343.9945679,3862200
09-11-2021,Tuesday,November,Q4,2021,350,350.2000122,339.6499939,344.6499939,339.0560608,4247800
10-11-2021,Wednesday,November,Q4,2021,350.1000061,359.6199951,349.5,357.9400024,352.1303101,6337100
11-11-2021,Thursday,November,Q4,2021,358.3800049,359.6400146,352.5700073,354.3399963,348.5887451,4472200
12-11-2021,Friday,November,Q4,2021,356.0599976,363.8399963,355.9299927,363.5,357.6000671,4724200
15-11-2021,Monday,November,Q4,2021,365.1400146,371.1300049,360.6600037,361.3599854,355.494812,4693200
16-11-2021,Tuesday,November,Q4,2021,364.769989,371.0700073,362,369.5599976,363.5617065,4969000
17-11-2021,Wednesday,November,Q4,2021,359.5799866,368,351.2200012,359.1700134,353.3403931,11727300
18-11-2021,Thursday,November,Q4,2021,360.730011,362.480011,344.5799866,348.2200012,342.5681458,6533700
19-11-2021,Friday,November,Q4,2021,346,346.6499939,339.1300049,339.7200012,334.2060852,6954800
22-11-2021,Monday,November,Q4,2021,339.7999878,341.480011,319.7600098,321.2999878,316.085083,11378200
23-11-2021,Tuesday,November,Q4,2021,324.9599915,329.6900024,321.6900024,329,323.6600647,7116200
24-11-2021,Wednesday,November,Q4,2021,326.9500122,340.3599854,325.019989,340,334.4815063,6414400
26-11-2021,Friday,November,Q4,2021,321.5799866,326.8699951,319,324.1700134,318.9084778,6613900
29-11-2021,Monday,November,Q4,2021,330.0100098,331.8200073,318.25,323.0100098,317.7673035,6362200
30-11-2021,Tuesday,November,Q4,2021,318,320.7600098,310.1099854,314.9200134,309.8085632,10237600
01-12-2021,Wednesday,December,Q4,2021,320.7799988,322.019989,306,306.2799988,301.3088074,8008800
02-12-2021,Thursday,December,Q4,2021,309.5899963,322.2000122,308.9899902,320.2000122,315.0028992,6717600
03-12-2021,Friday,December,Q4,2021,320.2399902,322.6900024,314,322.1099854,316.881897,4732900
06-12-2021,Monday,December,Q4,2021,324.75,336.7600098,322,333.3299866,327.9197998,6055000
07-12-2021,Tuesday,December,Q4,2021,337.2999878,342.4200134,337.2999878,339.5100098,333.9994507,4939500
08-12-2021,Wednesday,December,Q4,2021,339.230011,344.0299988,334.1000061,342.3399963,336.7835083,4226900
09-12-2021,Thursday,December,Q4,2021,340.0499878,346.5299988,339.0100098,344.519989,338.9281311,3389600
10-12-2021,Friday,December,Q4,2021,347,350.25,344.8299866,349.9200134,344.2405701,3405900
13-12-2021,Monday,December,Q4,2021,349.1900024,349.5299988,340.3299866,345.3099976,339.7053223,4358300
14-12-2021,Tuesday,December,Q4,2021,345.3200073,348.2099915,337.8599854,340.5499878,335.022583,4518500
15-12-2021,Wednesday,December,Q4,2021,340,346.5899963,335.5299988,346.3500061,340.7284546,4918700
16-12-2021,Thursday,December,Q4,2021,351.7000122,353.769989,345.1199951,352.9200134,347.191864,5369900
17-12-2021,Friday,December,Q4,2021,349.1900024,352.7900085,344.1199951,349.3099976,343.6404724,5898200
20-12-2021,Monday,December,Q4,2021,341.2399902,343.5299988,336.230011,337.019989,331.5498657,5013900
21-12-2021,Tuesday,December,Q4,2021,340.3299866,352,339.3699951,350.7399902,345.0471802,3105100
22-12-2021,Wednesday,December,Q4,2021,346.5799866,358.6199951,346.5799866,357.480011,351.6778259,3456400
23-12-2021,Thursday,December,Q4,2021,357.5400085,362.4700012,355,360.5799866,354.7274475,2627000
27-12-2021,Monday,December,Q4,2021,360,361.0799866,355.6000061,360.3099976,354.4618835,2677100
28-12-2021,Tuesday,December,Q4,2021,358.7900085,364.1400146,358.4100037,360.7799988,354.9242554,1920100
29-12-2021,Wednesday,December,Q4,2021,361.7799988,363.1499939,360.1900024,361.2900085,355.4259949,1535200
30-12-2021,Thursday,December,Q4,2021,362,364.6499939,359.1099854,360.9899902,355.1308289,1558000
31-12-2021,Friday,December,Q4,2021,357.9500122,363.3800049,356.7799988,359.3200073,353.4879456,1984000
03-01-2022,Monday,January,Q1,2022,359.7900085,372.3200073,359.25,370.9500122,364.9291382,4708200
04-01-2022,Tuesday,January,Q1,2022,371.9899902,382.3999939,371.6499939,375.3900146,369.2970886,6854500
05-01-2022,Wednesday,January,Q1,2022,374,382.5,372.5100098,373.8999939,367.8312683,5976600
06-01-2022,Thursday,January,Q1,2022,368.6900024,374.2200012,366.5,370,364.472229,4781100
07-01-2022,Friday,January,Q1,2022,366.3900146,371.7900085,364.1099854,369.6499939,364.1274719,4551200
10-01-2022,Monday,January,Q1,2022,370.9100037,370.9100037,348.769989,363.9100037,358.4732056,6009300
11-01-2022,Tuesday,January,Q1,2022,363.5299988,368.0599976,356.0899963,366.2900085,360.8176575,4131200
12-01-2022,Wednesday,January,Q1,2022,368.9400024,372.1199951,367.0700073,367.3099976,361.8224487,5783100
13-01-2022,Thursday,January,Q1,2022,368.6099854,377.6799927,367.8800049,369.519989,363.9994202,3892900
14-01-2022,Friday,January,Q1,2022,364.3200073,374.7799988,364.1499939,372.1400146,366.5802917,4029900
18-01-2022,Tuesday,January,Q1,2022,370.7900085,372.1400146,365.2000122,366.2999878,360.8275146,4933900
19-01-2022,Wednesday,January,Q1,2022,362.4100037,369.2999878,359.7099915,360.730011,355.3407288,4464800
20-01-2022,Thursday,January,Q1,2022,361.8299866,373.0700073,361.6700134,364,358.5618896,5043200
21-01-2022,Friday,January,Q1,2022,362.5,368.1300049,354.1099854,355.0799866,349.7751465,4867100
24-01-2022,Monday,January,Q1,2022,342.5700073,350.1000061,330.5899963,349.4200134,344.1997681,7472800
25-01-2022,Tuesday,January,Q1,2022,343.3200073,347.0400085,333.3900146,338.7600098,333.6990356,6994400
26-01-2022,Wednesday,January,Q1,2022,343.3599854,354.769989,341.25,344.6600037,339.5108337,7438600
27-01-2022,Thursday,January,Q1,2022,349.0799866,359.6300049,334.3299866,350.5299988,345.2930908,8416100
28-01-2022,Friday,January,Q1,2022,359.0499878,382.769989,355.3800049,382.5100098,376.7953796,8813400
31-01-2022,Monday,January,Q1,2022,378.6799927,386.5499878,376.2900085,386.3800049,380.6075134,6345200
01-02-2022,Tuesday,February,Q1,2022,385.7600098,395.5,382.4200134,392.0599976,386.2026978,5841100
02-02-2022,Wednesday,February,Q1,2022,389.2900085,399.9200134,382.75,396.75,390.8226318,6115000
03-02-2022,Thursday,February,Q1,2022,388.5400085,392.9400024,386.4899902,390.0700073,384.2423706,4209200
04-02-2022,Friday,February,Q1,2022,387.5700073,388.1499939,376.4100037,382.2000122,376.4899902,6045400
07-02-2022,Monday,February,Q1,2022,382.2000122,382.3999939,373.3099976,376.1300049,370.5106812,4767500
08-02-2022,Tuesday,February,Q1,2022,377.5400085,379.769989,370.5400085,374.3699951,368.7769165,5825300
09-02-2022,Wednesday,February,Q1,2022,385.6000061,388.4500122,380.6000061,381.3699951,375.6723938,5492800
